"","filename","dyadNumber","condition","game","trial","target","choice","correct","trialStart","trialEnd","trialValue","startOfNextTrial","signallingPlayer","role","turnNumber","turnType","turnStart","turnEnd","turnLength","modality","signalStart","signalEnd","signalLength","signalType","trialString","modalityCondition","playerId","itemId","turnString","trialLength","matcherResponds","matcherResponds.cumulative","numTurns.cumulative"
"68","D12_TT_Coded.eaf","D12","Auditory",2,5,3,3,TRUE,703961,708112,"Ga2 Tu5 Ta3 {8 *3* 4} Ch3",707992,2,"Director",1,"T1",702859,704631,1772,"Visual",702859,704631,1772,"x","Auditory D12 2 5","multi","D12 2","Auditory 3","Auditory multi D12 702859 704631",5253,FALSE,0,0
"69","D12_TT_Coded.eaf","D12","Auditory",2,6,6,6,TRUE,707992,724687,"Ga2 Tu6 Ta6 {2 *6* 8} Ch6",727984,1,"Director",1,"T1",712718,720858,8140,"Visual",712718,720858,8140,"x","Auditory D12 2 6","multi","D12 1","Auditory 6","Auditory multi D12 712718 720858",11969,TRUE,1,1
"70","D12_TT_Coded.eaf","D12","Auditory",2,6,6,6,TRUE,707992,724687,"Ga2 Tu6 Ta6 {2 *6* 8} Ch6",727984,2,"Matcher",1,"T2",721270,723077,1807,"Visual",721270,723077,1807,"x","Auditory D12 2 6","multi","D12 2","Auditory 6","Auditory multi D12 721270 723077",11969,TRUE,1,1
"71","D12_TT_Coded.eaf","D12","Auditory",2,7,2,2,TRUE,727984,735168,"Ga2 Tu7 Ta2 {*2* 1 4} Ch2",734110,2,"Director",1,"T1",727981,730560,2579,"Visual",727981,730560,2579,"x","Auditory D12 2 7","multi","D12 2","Auditory 2","Auditory multi D12 727981 730560",7187,FALSE,1,1
"72","D12_TT_Coded.eaf","D12","Auditory",2,8,4,5,FALSE,734110,740670,"Ga2 Tu8 Ta4 {6 *5* 4} Ch5",742700,1,"Director",1,"T1",737665,738349,684,"Visual",737665,738349,684,"x","Auditory D12 2 8","multi","D12 1","Auditory 4","Auditory multi D12 737665 738349",3005,FALSE,1,1
"73","D12_TT_Coded.eaf","D12","Auditory",2,9,7,3,FALSE,742700,751783,"Ga2 Tu9 Ta7 {8 7 *3*} Ch3",754094,2,"Director",1,"T1",744033,746349,2316,"Visual",744033,746349,2316,"x","Auditory D12 2 9","multi","D12 2","Auditory 7","Auditory multi D12 744033 746349",7750,FALSE,1,1
"74","D12_TT_Coded.eaf","D12","Auditory",2,10,3,3,TRUE,754094,759126,"Ga2 Tu10 Ta3 {4 5 *3*} Ch3",759871,1,"Director",1,"T1",755462,758638,3176,"Acoustic",755462,758638,3176,"x","Auditory D12 2 10","multi","D12 1","Auditory 3","Auditory multi D12 755462 758638",3664,FALSE,1,1
"75","D12_TT_Coded.eaf","D12","Visual",1,3,8,8,TRUE,1467484,1480131,"Ga1 Tu3 Ta8 {5 *8* 3} Ch8",1478103,2,"Director",1,"T1",1469263,1475438,6175,"Visual",1469263,1475438,6175,"x","Visual D12 1 3","multi","D12 2","Visual 8","Visual multi D12 1469263 1475438",10868,FALSE,0,0
"76","D12_TT_Coded.eaf","D12","Visual",1,4,5,7,FALSE,1478103,1486839,"Ga1 Tu4 Ta5 {*7* 5 6} Ch7",1488411,1,"Director",1,"T1",1482192,1486314,4122,"Visual",1482192,1486314,4122,"x","Visual D12 1 4","multi","D12 1","Visual 5","Visual multi D12 1482192 1486314",4647,FALSE,0,0
"77","D12_TT_Coded.eaf","D12","Visual",1,5,4,4,TRUE,1488411,1501690,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1503335,2,"Director",1,"T1",1489403,1493508,4105,"Visual",1489403,1493508,4105,"x","Visual D12 1 5","multi","D12 2","Visual 4","Visual multi D12 1489403 1493508",12287,TRUE,1,2
"78","D12_TT_Coded.eaf","D12","Visual",1,5,4,4,TRUE,1488411,1501690,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1503335,1,"Matcher",1,"T2",1495551,1496885,1334,"Visual",1495551,1496885,1334,"x","Visual D12 1 5","multi","D12 1","Visual 4","Visual multi D12 1495551 1496885",12287,TRUE,1,2
"79","D12_TT_Coded.eaf","D12","Visual",1,5,4,4,TRUE,1488411,1501690,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1503335,1,"Matcher",1,"T2",1495551,1496885,1334,"Acoustic",1495770,1496121,351,"x","Visual D12 1 5","multi","D12 1","Visual 4","Visual multi D12 1495551 1496885",12287,TRUE,1,2
"80","D12_TT_Coded.eaf","D12","Visual",1,5,4,4,TRUE,1488411,1501690,"Ga1 Tu5 Ta4 {*4* 7 1} Ch4",1503335,2,"Director",2,"T3",1497480,1500726,3246,"Visual",1497480,1500726,3246,"x","Visual D12 1 5","multi","D12 2","Visual 4","Visual multi D12 1497480 1500726",12287,TRUE,1,2
"81","D12_TT_Coded.eaf","D12","Visual",1,6,6,6,TRUE,1503335,1510246,"Ga1 Tu6 Ta6 {2 *6* 8} Ch6",1511426,1,"Director",1,"T1",1503462,1506322,2860,"Visual",1503462,1506322,2860,"x","Visual D12 1 6","multi","D12 1","Visual 6","Visual multi D12 1503462 1506322",6784,FALSE,1,2
"82","D12_TT_Coded.eaf","D12","Visual",1,7,2,2,TRUE,1511426,1516698,"Ga1 Tu7 Ta2 {*2* 1 4} Ch2",1515742,2,"Director",1,"T1",1511234,1513971,2737,"Visual",1511234,1513971,2737,"x","Visual D12 1 7","multi","D12 2","Visual 2","Visual multi D12 1511234 1513971",5464,FALSE,1,2
"83","D12_TT_Coded.eaf","D12","Visual",1,8,1,7,FALSE,1515742,1526454,"Ga1 Tu8 Ta1 {1 *7* 2} Ch7",1526521,1,"Director",1,"T1",1518420,1524823,6403,"Visual",1518420,1524823,6403,"x","Visual D12 1 8","multi","D12 1","Visual 1","Visual multi D12 1518420 1524823",8034,FALSE,1,2
"84","D12_TT_Coded.eaf","D12","Visual",2,13,5,3,FALSE,1692387,1699490,"Ga2 Tu13 Ta5 {2 *3* 5} Ch3",1699737,2,"Director",1,"T1",1693596,1696982,3386,"Visual",1693596,1696982,3386,"x","Visual D12 2 13","multi","D12 2","Visual 5","Visual multi D12 1693596 1696982",5894,FALSE,1,2
"85","D12_TT_Coded.eaf","D12","Visual",2,14,7,7,TRUE,1699737,1706209,"Ga2 Tu14 Ta7 {*7* 2 3} Ch7",1707122,1,"Director",1,"T1",1703034,1705631,2597,"Visual",1703034,1705631,2597,"x","Visual D12 2 14","multi","D12 1","Visual 7","Visual multi D12 1703034 1705631",3175,FALSE,1,2
"86","D12_TT_Coded.eaf","D12","Visual",2,15,1,1,TRUE,1707122,1712578,"Ga2 Tu15 Ta1 {6 4 *1*} Ch1",1716112,2,"Director",1,"T1",1707937,1711884,3947,"Visual",1707937,1711884,3947,"x","Visual D12 2 15","multi","D12 2","Visual 1","Visual multi D12 1707937 1711884",4641,FALSE,1,2
"87","D12_TT_Coded.eaf","D12","Visual",3,0,3,3,TRUE,1716112,1721912,"Ga3 Tu0 Ta3 {4 5 *3*} Ch3",1721714,1,"Director",1,"T1",1717367,1720560,3193,"Visual",1717367,1720560,3193,"x","Visual D12 3 0","multi","D12 1","Visual 3","Visual multi D12 1717367 1720560",4545,FALSE,1,2
"88","D12_TT_Coded.eaf","D12","Visual",3,1,8,5,FALSE,1721714,1733809,"Ga3 Tu1 Ta8 {*5* 8 3} Ch5",1739120,2,"Director",1,"T1",1724638,1728849,4211,"Visual",1724638,1728849,4211,"x","Visual D12 3 1","multi","D12 2","Visual 8","Visual multi D12 1724638 1728849",9171,FALSE,1,2
"89","D12_TT_Coded.eaf","D12","Visual",3,2,4,4,TRUE,1739120,1747135,"Ga3 Tu2 Ta4 {6 5 *4*} Ch4",1745673,1,"Director",1,"T1",1736385,1743981,7596,"Visual",1736385,1743981,7596,"x","Visual D12 3 2","multi","D12 1","Visual 4","Visual multi D12 1736385 1743981",10750,FALSE,1,2
"90","D12_TT_Coded.eaf","D12","Visual",3,3,7,7,TRUE,1745673,1753248,"Ga3 Tu3 Ta7 {8 *7* 3} Ch7",1752616,2,"Director",1,"T1",1749209,1751262,2053,"Visual",1749209,1751262,2053,"x","Visual D12 3 3","multi","D12 2","Visual 7","Visual multi D12 1749209 1751262",4039,FALSE,1,2
"91","D12_TT_Coded.eaf","D12","Visual",3,4,6,6,TRUE,1752616,1757199,"Ga3 Tu4 Ta6 {2 *6* 8} Ch6",1757593,1,"Director",1,"T1",1755068,1756156,1088,"Visual",1755068,1756156,1088,"x","Visual D12 3 4","multi","D12 1","Visual 6","Visual multi D12 1755068 1756156",2131,FALSE,1,2
"92","D12_TT_Coded.eaf","D12","Visual",3,5,2,2,TRUE,1757593,1762264,"Ga3 Tu5 Ta2 {*2* 1 4} Ch2",1762391,2,"Director",1,"T1",1758252,1761042,2790,"Visual",1758252,1761042,2790,"x","Visual D12 3 5","multi","D12 2","Visual 2","Visual multi D12 1758252 1761042",4012,FALSE,1,2
"93","D12_TT_Coded.eaf","D12","Visual",3,6,8,8,TRUE,1762391,1768455,"Ga3 Tu6 Ta8 {1 *8* 6} Ch8",1768784,1,"Director",1,"T1",1763796,1767059,3263,"Visual",1763796,1767059,3263,"x","Visual D12 3 6","multi","D12 1","Visual 8","Visual multi D12 1763796 1767059",4659,FALSE,1,2
"94","D12_TT_Coded.eaf","D12","Visual",3,7,3,3,TRUE,1768784,1777959,"Ga3 Tu7 Ta3 {8 *3* 4} Ch3",1775383,2,"Director",1,"T1",1770260,1773874,3614,"Visual",1770260,1773874,3614,"x","Visual D12 3 7","multi","D12 2","Visual 3","Visual multi D12 1770260 1773874",7699,TRUE,2,3
"95","D12_TT_Coded.eaf","D12","Visual",3,7,3,3,TRUE,1768784,1777959,"Ga3 Tu7 Ta3 {8 *3* 4} Ch3",1775383,1,"Matcher",1,"T2",1772093,1772777,684,"Visual",1772093,1772777,684,"x","Visual D12 3 7","multi","D12 1","Visual 3","Visual multi D12 1772093 1772777",7699,TRUE,2,3
"97","D13_TT_Coded.eaf","D13","Visual",0,5,4,7,FALSE,105603,133298,"Ga0 Tu5 Ta4 {4 *7* 1} Ch7",135509,2,"Director",1,"T1",128610,129290,680,"Acoustic",128610,129290,680,"x","Visual D13 0 5","vocal","D13 2","Visual 4","Visual vocal D13 128610 129290",4688,FALSE,0,0
"98","D13_TT_Coded.eaf","D13","Visual",1,0,8,8,TRUE,284247,293550,"Ga1 Tu0 Ta8 {1 *8* 6} Ch8",294071,1,"Director",1,"T1",289910,292520,2610,"Acoustic",289910,292520,2610,"x","Visual D13 1 0","vocal","D13 1","Visual 8","Visual vocal D13 289910 292520",3640,FALSE,0,0
"99","D13_TT_Coded.eaf","D13","Visual",1,1,6,7,FALSE,294071,310791,"Ga1 Tu1 Ta6 {6 *7* 8} Ch7",312214,2,"Director",1,"T1",300920,304020,3100,"Acoustic",300920,304020,3100,"x","Visual D13 1 1","vocal","D13 2","Visual 6","Visual vocal D13 300920 304020",9871,FALSE,0,0
"100","D13_TT_Coded.eaf","D13","Visual",1,2,5,5,TRUE,312214,330621,"Ga1 Tu2 Ta5 {7 *5* 6} Ch5",331542,1,"Director",1,"T1",315615,323915,8300,"Acoustic",315610,318600,2990,"x","Visual D13 1 2","vocal","D13 1","Visual 5","Visual vocal D13 315615 323915",15006,FALSE,0,0
"101","D13_TT_Coded.eaf","D13","Visual",1,2,5,5,TRUE,312214,330621,"Ga1 Tu2 Ta5 {7 *5* 6} Ch5",331542,1,"Director",1,"T1",315615,323915,8300,"Acoustic",321890,323910,2020,"x","Visual D13 1 2","vocal","D13 1","Visual 5","Visual vocal D13 315615 323915",15006,FALSE,0,0
"102","D13_TT_Coded.eaf","D13","Visual",1,3,4,1,FALSE,331542,347565,"Ga1 Tu3 Ta4 {4 7 *1*} Ch1",348692,2,"Director",1,"T1",343120,346080,2960,"Acoustic",343120,346080,2960,"x","Visual D13 1 3","vocal","D13 2","Visual 4","Visual vocal D13 343120 346080",4445,FALSE,0,0
"103","D13_TT_Coded.eaf","D13","Visual",2,8,2,2,TRUE,486646,491815,"Ga2 Tu8 Ta2 {5 1 *2*} Ch2",491962,1,"Director",1,"T1",486500,491060,4560,"Acoustic",486500,491060,4560,"x","Visual D13 2 8","vocal","D13 1","Visual 2","Visual vocal D13 486500 491060",5315,FALSE,0,0
"104","D13_TT_Coded.eaf","D13","Visual",2,9,6,6,TRUE,491962,501370,"Ga2 Tu9 Ta6 {*6* 7 8} Ch6",502126,2,"Director",1,"T1",494200,497580,3380,"Acoustic",494200,497580,3380,"x","Visual D13 2 9","vocal","D13 2","Visual 6","Visual vocal D13 494200 497580",7170,FALSE,0,0
"105","D13_TT_Coded.eaf","D13","Visual",2,10,5,7,FALSE,502126,507702,"Ga2 Tu10 Ta5 {*7* 5 6} Ch7",508650,1,"Director",1,"T1",503585,504385,800,"Acoustic",503585,504385,800,"x","Visual D13 2 10","vocal","D13 1","Visual 5","Visual vocal D13 503585 504385",4117,FALSE,0,0
"106","D13_TT_Coded.eaf","D13","Visual",2,11,4,4,TRUE,508650,514170,"Ga2 Tu11 Ta4 {*4* 7 1} Ch4",515301,2,"Director",1,"T1",509990,512660,2670,"Acoustic",509990,512660,2670,"x","Visual D13 2 11","vocal","D13 2","Visual 4","Visual vocal D13 509990 512660",4180,FALSE,0,0
"107","D13_TT_Coded.eaf","D13","Visual",2,12,1,1,TRUE,515301,519717,"Ga2 Tu12 Ta1 {*1* 7 2} Ch1",520714,1,"Director",1,"T1",516420,519750,3330,"Acoustic",516420,519750,3330,"x","Visual D13 2 12","vocal","D13 1","Visual 1","Visual vocal D13 516420 519750",3297,FALSE,0,0
"108","D13_TT_Coded.eaf","D13","Visual",2,13,5,5,TRUE,520714,524514,"Ga2 Tu13 Ta5 {2 3 *5*} Ch5",525821,2,"Director",1,"T1",522210,523730,1520,"Acoustic",522210,523730,1520,"x","Visual D13 2 13","vocal","D13 2","Visual 5","Visual vocal D13 522210 523730",2304,FALSE,0,0
"109","D13_TT_Coded.eaf","D13","Visual",2,14,7,7,TRUE,525821,532589,"Ga2 Tu14 Ta7 {*7* 2 3} Ch7",533217,1,"Director",1,"T1",528740,530210,1470,"Acoustic",528740,530210,1470,"x","Visual D13 2 14","vocal","D13 1","Visual 7","Visual vocal D13 528740 530210",3849,FALSE,0,0
"110","D13_TT_Coded.eaf","D13","Visual",2,15,1,1,TRUE,533217,541202,"Ga2 Tu15 Ta1 {6 4 *1*} Ch1",545964,2,"Director",1,"T1",534100,535450,1350,"Acoustic",534100,535450,1350,"x","Visual D13 2 15","vocal","D13 2","Visual 1","Visual vocal D13 534100 535450",7102,FALSE,0,0
"111","D13_TT_Coded.eaf","D13","Auditory",0,1,1,1,TRUE,771150,783662,"Ga0 Tu1 Ta1 {6 4 *1*} Ch1",785173,2,"Director",1,"T1",775120,777090,1970,"Acoustic",775120,777090,1970,"x","Auditory D13 0 1","vocal","D13 2","Auditory 1","Auditory vocal D13 775120 777090",8542,FALSE,0,0
"112","D13_TT_Coded.eaf","D13","Auditory",0,2,3,3,TRUE,785173,809443,"Ga0 Tu2 Ta3 {4 5 *3*} Ch3",810837,1,"Director",1,"T1",795520,800450,4930,"Acoustic",795520,800450,4930,"x","Auditory D13 0 2","vocal","D13 1","Auditory 3","Auditory vocal D13 795520 800450",13923,FALSE,0,0
"113","D13_TT_Coded.eaf","D13","Auditory",0,3,8,8,TRUE,810837,824541,"Ga0 Tu3 Ta8 {5 *8* 3} Ch8",826291,2,"Director",1,"T1",817025,819635,2610,"Acoustic",817025,819635,2610,"x","Auditory D13 0 3","vocal","D13 2","Auditory 8","Auditory vocal D13 817025 819635",7516,FALSE,0,0
"114","D13_TT_Coded.eaf","D13","Auditory",0,4,5,5,TRUE,826291,836667,"Ga0 Tu4 Ta5 {7 *5* 6} Ch5",837700,1,"Director",1,"T1",830225,830995,770,"Acoustic",830225,830995,770,"x","Auditory D13 0 4","vocal","D13 1","Auditory 5","Auditory vocal D13 830225 830995",6442,FALSE,0,0
"115","D13_TT_Coded.eaf","D13","Auditory",1,1,6,6,TRUE,1015912,1027120,"Ga1 Tu1 Ta6 {*6* 7 8} Ch6",1028219,2,"Director",1,"T1",1019980,1022510,2530,"Acoustic",1019980,1022510,2530,"x","Auditory D13 1 1","vocal","D13 2","Auditory 6","Auditory vocal D13 1019980 1022510",7140,FALSE,0,0
"116","D13_TT_Coded.eaf","D13","Auditory",1,2,5,5,TRUE,1028219,1039283,"Ga1 Tu2 Ta5 {7 *5* 6} Ch5",1039968,1,"Director",1,"T1",1033720,1035240,1520,"Acoustic",1033720,1035240,1520,"x","Auditory D13 1 2","vocal","D13 1","Auditory 5","Auditory vocal D13 1033720 1035240",5563,FALSE,0,0
"117","D13_TT_Coded.eaf","D13","Auditory",1,3,4,4,TRUE,1039968,1047440,"Ga1 Tu3 Ta4 {*4* 7 1} Ch4",1048523,2,"Director",1,"T1",1043400,1044030,630,"Acoustic",1043400,1044030,630,"x","Auditory D13 1 3","vocal","D13 2","Auditory 4","Auditory vocal D13 1043400 1044030",4040,FALSE,0,0
"118","D13_TT_Coded.eaf","D13","Auditory",3,10,4,5,FALSE,1501232,1505528,"Ga3 Tu10 Ta4 {6 *5* 4} Ch5",1507134,1,"Director",1,"T1",1501820,1502380,560,"Acoustic",1501820,1502380,560,"x","Auditory D13 3 10","vocal","D13 1","Auditory 4","Auditory vocal D13 1501820 1502380",3708,FALSE,0,0
"119","D13_TT_Coded.eaf","D13","Auditory",3,11,7,7,TRUE,1507134,1516302,"Ga3 Tu11 Ta7 {8 *7* 3} Ch7",1517920,2,"Director",1,"T1",1510280,1512590,2310,"Acoustic",1510280,1512590,2310,"x","Auditory D13 3 11","vocal","D13 2","Auditory 7","Auditory vocal D13 1510280 1512590",6022,FALSE,0,0
"120","D13_TT_Coded.eaf","D13","Auditory",3,12,8,8,TRUE,1517920,1524615,"Ga3 Tu12 Ta8 {1 *8* 6} Ch8",1525086,1,"Director",1,"T1",1520440,1522560,2120,"Acoustic",1520440,1522560,2120,"x","Auditory D13 3 12","vocal","D13 1","Auditory 8","Auditory vocal D13 1520440 1522560",4175,FALSE,0,0
"121","D13_TT_Coded.eaf","D13","Auditory",3,13,6,6,TRUE,1525086,1535429,"Ga3 Tu13 Ta6 {*6* 7 8} Ch6",1536271,2,"Director",1,"T1",1529855,1533205,3350,"Acoustic",1529855,1533205,3350,"x","Auditory D13 3 13","vocal","D13 2","Auditory 6","Auditory vocal D13 1529855 1533205",5574,FALSE,0,0
"122","D13_TT_Coded.eaf","D13","Auditory",3,14,1,1,TRUE,1536271,1540759,"Ga3 Tu14 Ta1 {*1* 7 2} Ch1",1541541,1,"Director",1,"T1",1537590,1539530,1940,"Acoustic",1537590,1539530,1940,"x","Auditory D13 3 14","vocal","D13 1","Auditory 1","Auditory vocal D13 1537590 1539530",3169,FALSE,0,0
"123","D13_TT_Coded.eaf","D13","Auditory",3,15,5,5,TRUE,1541541,1547429,"Ga3 Tu15 Ta5 {2 3 *5*} Ch5",1547429,2,"Director",1,"T1",1543690,1544290,600,"Acoustic",1543690,1544290,600,"x","Auditory D13 3 15","vocal","D13 2","Auditory 5","Auditory vocal D13 1543690 1544290",3739,FALSE,0,0
"124","D14_TT_Coded.eaf","D14","Auditory",0,6,6,2,FALSE,192244,234747,"Ga0 Tu6 Ta6 {*2* 6 8} Ch2",235453,1,"Director",1,"T1",198000,203220,5220,"Visual",198000,203220,5220,"x","Auditory D14 0 6","visual","D14 1","Auditory 6","Auditory visual D14 198000 203220",36747,TRUE,1,2
"125","D14_TT_Coded.eaf","D14","Auditory",0,6,6,2,FALSE,192244,234747,"Ga0 Tu6 Ta6 {*2* 6 8} Ch2",235453,2,"Matcher",1,"T2",217840,218980,1140,"Visual",217840,218980,1140,"x","Auditory D14 0 6","visual","D14 2","Auditory 6","Auditory visual D14 217840 218980",36747,TRUE,1,2
"126","D14_TT_Coded.eaf","D14","Auditory",0,6,6,2,FALSE,192244,234747,"Ga0 Tu6 Ta6 {*2* 6 8} Ch2",235453,1,"Director",2,"T3",219425,225035,5610,"Visual",219410,225030,5620,"x","Auditory D14 0 6","visual","D14 1","Auditory 6","Auditory visual D14 219425 225035",36747,TRUE,1,2
"127","D14_TT_Coded.eaf","D14","Auditory",0,7,2,2,TRUE,235453,252044,"Ga0 Tu7 Ta2 {*2* 1 4} Ch2",253547,2,"Director",1,"T1",242020,245810,3790,"Visual",242020,245810,3790,"x","Auditory D14 0 7","visual","D14 2","Auditory 2","Auditory visual D14 242020 245810",10024,FALSE,1,2
"128","D14_TT_Coded.eaf","D14","Auditory",1,0,8,8,TRUE,448238,454829,"Ga1 Tu0 Ta8 {1 *8* 6} Ch8",453311,1,"Director",1,"T1",449920,451370,1450,"Visual",449920,451370,1450,"x","Auditory D14 1 0","visual","D14 1","Auditory 8","Auditory visual D14 449920 451370",4909,FALSE,1,2
"129","D14_TT_Coded.eaf","D14","Auditory",1,1,6,6,TRUE,453311,467598,"Ga1 Tu1 Ta6 {*6* 7 8} Ch6",468982,2,"Director",1,"T1",460310,462480,2170,"Visual",460310,462480,2170,"x","Auditory D14 1 1","visual","D14 2","Auditory 6","Auditory visual D14 460310 462480",7288,FALSE,1,2
"130","D14_TT_Coded.eaf","D14","Auditory",1,2,5,5,TRUE,468982,483133,"Ga1 Tu2 Ta5 {7 *5* 6} Ch5",487854,1,"Director",1,"T1",473160,475850,2690,"Visual",473160,475850,2690,"x","Auditory D14 1 2","visual","D14 1","Auditory 5","Auditory visual D14 473160 475850",9973,FALSE,1,2
"131","D14_TT_Coded.eaf","D14","Auditory",1,3,4,4,TRUE,487854,492157,"Ga1 Tu3 Ta4 {*4* 7 1} Ch4",493940,2,"Director",1,"T1",487970,489310,1340,"Visual",487970,489310,1340,"x","Auditory D14 1 3","visual","D14 2","Auditory 4","Auditory visual D14 487970 489310",4187,FALSE,1,2
"132","D14_TT_Coded.eaf","D14","Auditory",1,4,2,2,TRUE,493940,511348,"Ga1 Tu4 Ta2 {5 1 *2*} Ch2",510725,1,"Director",1,"T1",499545,502555,3010,"Visual",499545,502555,3010,"x","Auditory D14 1 4","visual","D14 1","Auditory 2","Auditory visual D14 499545 502555",11803,FALSE,1,2
"133","D14_TT_Coded.eaf","D14","Auditory",1,5,3,3,TRUE,510725,526476,"Ga1 Tu5 Ta3 {8 *3* 4} Ch3",528260,2,"Director",1,"T1",519680,522570,2890,"Visual",519680,522570,2890,"x","Auditory D14 1 5","visual","D14 2","Auditory 3","Auditory visual D14 519680 522570",6796,FALSE,1,2
"134","D14_TT_Coded.eaf","D14","Auditory",2,14,7,7,TRUE,914474,931825,"Ga2 Tu14 Ta7 {*7* 2 3} Ch7",931583,1,"Director",1,"T1",920740,925010,4270,"Visual",920740,925010,4270,"x","Auditory D14 2 14","visual","D14 1","Auditory 7","Auditory visual D14 920740 925010",11085,FALSE,1,2
"135","D14_TT_Coded.eaf","D14","Auditory",2,15,1,1,TRUE,931583,941791,"Ga2 Tu15 Ta1 {6 4 *1*} Ch1",949100,2,"Director",1,"T1",935880,937790,1910,"Visual",935880,937790,1910,"x","Auditory D14 2 15","visual","D14 2","Auditory 1","Auditory visual D14 935880 937790",5911,FALSE,1,2
"136","D14_TT_Coded.eaf","D14","Visual",0,4,5,7,FALSE,1436496,1448415,"Ga0 Tu4 Ta5 {*7* 5 6} Ch7",1448962,1,"Director",1,"T1",1437670,1441160,3490,"Visual",1437670,1441160,3490,"x","Visual D14 0 4","visual","D14 1","Visual 5","Visual visual D14 1437670 1441160",10745,FALSE,0,0
"137","D14_TT_Coded.eaf","D14","Visual",0,5,4,4,TRUE,1448962,1476610,"Ga0 Tu5 Ta4 {*4* 7 1} Ch4",1478967,2,"Director",1,"T1",1452290,1457540,5250,"Visual",1452290,1457540,5250,"x","Visual D14 0 5","visual","D14 2","Visual 4","Visual visual D14 1452290 1457540",24320,TRUE,1,1
